6.906229037364156E12	6.575059747813488E12	214.0	Mon Aug 08 22:34:00 EDT 2022	1660012440000	1.0015945327835394E-4	3.844188788188079E7	-0.4112	0.56221035	-0.44216485	-1.64806997	-10.6082468	25.20905059	-99.99935488	6.585543896135107E8	0.0	6.917241246E8	Mon Aug 08 22:34:00 EDT 2022	1660012440000	1427.4542377428022
6.906229037364156E12	6.575059747813488E12	214.0	Mon Aug 08 23:34:00 EDT 2022	1660016040000	9.988445054475563E-5	3.822257276857586E7	-1.7585	-0.27456493	-0.43767646	0.82896143	-11.10092161	31.10302302	-99.99928276	6.567462302092898E8	0.0	6.8982489273E8	Mon Aug 08 23:34:00 EDT 2022	1660016040000	1431.7033624975716
6.906229037364156E12	6.575099102223075E12	214.0	Tue Aug 09 00:35:00 EDT 2022	1660019700000	9.980451101470324E-5	3.785321046601238E7	-4.3303	-0.07326467	-0.63968034	1.01931645	-11.23858526	38.54559437	-99.99913361	6.562245507705883E8	0.0	6.8927281203E8	Tue Aug 09 00:35:00 EDT 2022	1660019700000	1444.5253311458096
6.906229037364156E12	6.575099102223075E12	214.0	Tue Aug 09 01:35:00 EDT 2022	1660023300000	9.99472600295352E-5	3.767004100435792E7	-6.2248	0.14302862	-0.26723203	1.00378701	-10.70061345	33.77532994	-99.99904333	6.571631396898532E8	0.0	6.9025866942E8	Tue Aug 09 01:35:00 EDT 2022	1660023300000	1453.6252162972858
6.906229037364156E12	6.575140679302128E12	214.0	Tue Aug 09 02:34:00 EDT 2022	1660026840000	9.965698119787017E-5	3.696935756615597E7	-10.4835	-0.24721511	-1.17779646	0.03930233	-10.81168294	31.75396073	-99.99879549	6.552586710505635E8	0.0	6.8825393732E8	Tue Aug 09 02:34:00 EDT 2022	1660026840000	1476.8838597773095
6.906229037364156E12	6.575140679302128E12	214.0	Tue Aug 09 03:34:00 EDT 2022	1660030440000	9.960930451767316E-5	3.65011268494936E7	-13.4302	-0.04784078	-1.03210146	1.2786632	-10.68018188	31.16032222	-99.9978474	6.54945190171146E8	0.0	6.8792467125E8	Tue Aug 09 03:34:00 EDT 2022	1660030440000	1495.1135486778846
6.906229037364156E12	6.575184181003308E12	214.0	Tue Aug 09 04:35:00 EDT 2022	1660034100000	9.943536465027975E-5	3.664719622709163E7	-14.2299	-0.20485734	-1.38721812	1.0457849	-11.00453162	32.63209391	-99.99804986	6.538058366808149E8	0.0	6.8672340269E8	Tue Aug 09 04:35:00 EDT 2022	1660034100000	1486.5639861596303
6.906229037364156E12	6.575184181003308E12	214.0	Tue Aug 09 05:34:00 EDT 2022	1660037640000	1.001842597758445E-4	3.825907279105386E7	-10.21	0.75046438	-0.73219981	2.16033169	-9.59273548	34.32705976	-99.9976593	6.587299600636587E8	0.0	6.9189544395E8	Tue Aug 09 05:34:00 EDT 2022	1660037640000	1434.65744994094
6.906229037364156E12	6.57522498966482E12	214.0	Tue Aug 09 06:34:00 EDT 2022	1660041240000	9.805846356364701E-5	4.054711132230484E7	-4.7925	-2.12188643	-2.63084111	-0.04208951	-11.62909359	33.21035649	-99.99696137	6.447564600718291E8	0.0	6.7721420842E8	Tue Aug 09 06:34:00 EDT 2022	1660041240000	1324.9880102830282
6.906229037364156E12	6.57522498966482E12	214.0	Tue Aug 09 07:35:00 EDT 2022	1660044900000	9.84674396413541E-5	4.1731278323736E7	-3.3092	0.41760154	-2.28721999	-0.66445121	-10.10115739	30.70682576	-99.995605	6.474455697981439E8	0.0	6.8003869089E8	Tue Aug 09 07:35:00 EDT 2022	1660044900000	1292.7589797841547
